Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Cathlamet,Southworth,Vashon,06:40,06:41,06:51,04/15/2024,
Cathlamet,Vashon,Fauntleroy,07:00,07:02,07:15,04/15/2024,
Cathlamet,Vashon,Fauntleroy,07:55,07:56,08:09,04/15/2024,
Cathlamet,Fauntleroy,Vashon,08:30,08:31,08:44,04/15/2024,
Cathlamet,Vashon,Fauntleroy,09:55,10:04,10:18,04/15/2024,
Cathlamet,Fauntleroy,Vashon,10:25,10:33,10:47,04/15/2024,
Cathlamet,Vashon,Southworth,10:55,10:56,11:07,04/15/2024,
Cathlamet,Southworth,Vashon,11:15,11:16,11:27,04/15/2024,
Cathlamet,Vashon,Southworth,12:35,12:36,12:46,04/15/2024,
Cathlamet,Southworth,Fauntleroy,13:00,13:00,13:24,04/15/2024,
Cathlamet,Fauntleroy,Vashon,13:35,13:36,13:50,04/15/2024,
Cathlamet,Vashon,Southworth,14:00,14:01,14:13,04/15/2024,
Cathlamet,Southworth,Fauntleroy,14:20,14:26,14:44,04/15/2024,
Cathlamet,Fauntleroy,Vashon,15:05,15:07,15:20,04/15/2024,
Cathlamet,Vashon,Southworth,15:30,15:33,15:44,04/15/2024,
Cathlamet,Southworth,Fauntleroy,15:55,15:58,16:16,04/15/2024,
Cathlamet,Fauntleroy,Vashon,16:35,16:37,16:51,04/15/2024,
Cathlamet,Vashon,Southworth,17:00,17:01,17:13,04/15/2024,
Cathlamet,Southworth,Vashon,17:20,17:23,17:35,04/15/2024,
Cathlamet,Vashon,Fauntleroy,17:45,17:47,18:00,04/15/2024,
Cathlamet,Fauntleroy,Vashon,18:15,18:17,18:30,04/15/2024,
Cathlamet,Vashon,Southworth,18:40,18:46,18:56,04/15/2024,
Cathlamet,Southworth,Fauntleroy,19:00,19:04,19:23,04/15/2024,
Cathlamet,Fauntleroy,Vashon,19:35,19:36,19:51,04/15/2024,
Cathlamet,Vashon,Fauntleroy,22:05,22:06,22:21,04/15/2024,
Cathlamet,Fauntleroy,Vashon,22:35,22:36,22:51,04/15/2024,
Cathlamet,Vashon,Southworth,23:00,23:01,23:12,04/15/2024,
Cathlamet,Fauntleroy,Vashon,23:50,23:59,00:13,04/15/2024,
Cathlamet,Vashon,Southworth,00:15,00:17,00:29,04/16/2024,
Cathlamet,Southworth,Fauntleroy,00:35,00:37,00:58,04/16/2024,
Cathlamet,Fauntleroy,Vashon,01:05,01:06,01:21,04/16/2024,
Cathlamet,Vashon,Southworth,01:30,01:30,01:43,04/16/2024,
Cathlamet,Vashon,Fauntleroy,04:05,04:06,04:20,04/16/2024,
Cathlamet,Fauntleroy,Southworth,04:25,04:26,04:45,04/16/2024,
Cathlamet,Southworth,Vashon,05:00,05:02,05:13,04/16/2024,
Cathlamet,Vashon,Fauntleroy,05:20,05:22,05:35,04/16/2024,
Cathlamet,Fauntleroy,Vashon,05:50,05:51,06:05,04/16/2024,
Cathlamet,Vashon,Southworth,06:15,06:15,06:26,04/16/2024,
Cathlamet,Southworth,Vashon,06:40,06:43,06:53,04/16/2024,
Cathlamet,Vashon,Fauntleroy,07:00,07:05,07:18,04/16/2024,
Cathlamet,Fauntleroy,,07:40,07:32,00:00,04/16/2024,
Cathlamet,Vashon,Fauntleroy,07:55,07:58,08:10,04/16/2024,
Cathlamet,Fauntleroy,Vashon,08:30,08:31,08:45,04/16/2024,
Cathlamet,Vashon,Fauntleroy,10:15,10:16,10:29,04/16/2024,
Cathlamet,Fauntleroy,Vashon,10:40,10:47,11:00,04/16/2024,
Cathlamet,Vashon,Southworth,10:55,11:11,11:21,04/16/2024,
Cathlamet,Southworth,Vashon,11:15,11:28,11:39,04/16/2024,
Cathlamet,Vashon,Southworth,12:35,12:41,12:51,04/16/2024,
Cathlamet,Southworth,Fauntleroy,13:00,13:00,13:36,04/16/2024,
Cathlamet,Fauntleroy,Vashon,13:35,13:46,14:00,04/16/2024,
Cathlamet,Vashon,Southworth,14:00,14:11,14:20,04/16/2024,
Cathlamet,Southworth,Fauntleroy,14:20,14:31,14:51,04/16/2024,
Cathlamet,Fauntleroy,Vashon,15:05,15:08,15:23,04/16/2024,
Cathlamet,Vashon,Southworth,15:30,15:35,15:46,04/16/2024,
Cathlamet,Southworth,Fauntleroy,15:55,15:57,16:21,04/16/2024,
Cathlamet,Fauntleroy,Vashon,16:35,16:39,16:53,04/16/2024,
Cathlamet,Vashon,Southworth,17:00,17:07,17:18,04/16/2024,
Cathlamet,Southworth,Vashon,17:20,17:26,17:36,04/16/2024,
Cathlamet,Vashon,Fauntleroy,17:45,17:46,18:01,04/16/2024,
Cathlamet,Fauntleroy,Vashon,18:15,18:17,18:30,04/16/2024,
Cathlamet,Vashon,Southworth,18:40,18:44,18:54,04/16/2024,
Cathlamet,Southworth,Fauntleroy,19:00,19:02,19:23,04/16/2024,
Cathlamet,Fauntleroy,Vashon,19:35,19:37,19:52,04/16/2024,
Cathlamet,Vashon,Fauntleroy,22:05,22:06,22:22,04/16/2024,
Cathlamet,Fauntleroy,Vashon,22:35,22:36,22:51,04/16/2024,
Cathlamet,Vashon,Southworth,23:00,23:01,23:12,04/16/2024,
Cathlamet,Southworth,Fauntleroy,23:20,23:22,23:43,04/16/2024,
Cathlamet,Fauntleroy,Vashon,23:50,23:51,00:06,04/16/2024,
Cathlamet,Vashon,Southworth,00:15,00:16,00:27,04/17/2024,
Cathlamet,Southworth,Fauntleroy,00:35,00:36,00:57,04/17/2024,
Cathlamet,Fauntleroy,Vashon,01:05,01:06,01:21,04/17/2024,
Cathlamet,Vashon,Southworth,01:30,01:31,01:42,04/17/2024,
Cathlamet,Vashon,Fauntleroy,04:05,04:06,04:20,04/17/2024,
Cathlamet,Fauntleroy,Southworth,04:25,04:26,04:44,04/17/2024,
Cathlamet,Southworth,Vashon,05:00,05:01,05:11,04/17/2024,
Cathlamet,Vashon,Fauntleroy,05:20,05:21,05:35,04/17/2024,
Cathlamet,Fauntleroy,Vashon,05:50,05:51,06:04,04/17/2024,
Cathlamet,Vashon,Southworth,06:15,06:16,06:26,04/17/2024,
Cathlamet,Southworth,Vashon,06:40,06:44,06:55,04/17/2024,
Cathlamet,Vashon,Fauntleroy,07:00,07:06,07:20,04/17/2024,
Cathlamet,Fauntleroy,Vashon,07:40,07:35,07:48,04/17/2024,
Cathlamet,Vashon,Fauntleroy,07:55,08:01,08:14,04/17/2024,
Cathlamet,Fauntleroy,Vashon,08:30,08:32,08:45,04/17/2024,
Cathlamet,Vashon,Fauntleroy,10:15,10:12,10:26,04/17/2024,
Cathlamet,Fauntleroy,Vashon,10:40,10:43,11:01,04/17/2024,
Cathlamet,Vashon,Southworth,10:55,11:10,11:20,04/17/2024,
Cathlamet,Southworth,Vashon,11:15,11:28,11:39,04/17/2024,
Cathlamet,Vashon,Southworth,12:35,12:39,12:50,04/17/2024,
Cathlamet,Southworth,Fauntleroy,13:00,13:07,13:41,04/17/2024,
Cathlamet,Vashon,Southworth,14:00,14:24,14:35,04/17/2024,
Cathlamet,Southworth,Fauntleroy,14:20,14:47,15:06,04/17/2024,
Cathlamet,Fauntleroy,Vashon,15:05,15:23,15:36,04/17/2024,
Cathlamet,Vashon,Southworth,15:30,15:45,15:56,04/17/2024,
Cathlamet,Southworth,Fauntleroy,15:55,16:09,16:48,04/17/2024,
Cathlamet,Fauntleroy,Vashon,16:35,17:08,17:21,04/17/2024,
Cathlamet,Southworth,,17:20,18:00,00:00,04/17/2024,
Cathlamet,Vashon,Southworth,17:40,17:36,17:49,04/17/2024,
Cathlamet,Fauntleroy,Vashon,18:35,18:50,19:03,04/17/2024,
Cathlamet,Vashon,,19:00,19:13,00:00,04/17/2024,
Cathlamet,Southworth,Fauntleroy,19:20,19:33,19:52,04/17/2024,
Cathlamet,Vashon,Fauntleroy,22:05,22:08,22:24,04/17/2024,
Cathlamet,Fauntleroy,Vashon,22:35,22:36,22:51,04/17/2024,
Cathlamet,Vashon,Southworth,23:00,23:01,23:12,04/17/2024,
Cathlamet,Southworth,Fauntleroy,23:20,23:21,23:41,04/17/2024,
Cathlamet,Fauntleroy,Vashon,23:50,23:51,00:06,04/17/2024,
Cathlamet,Vashon,Southworth,00:15,00:16,00:27,04/18/2024,
Cathlamet,Southworth,Fauntleroy,00:35,00:36,00:56,04/18/2024,
Cathlamet,Fauntleroy,Vashon,01:05,01:06,01:19,04/18/2024,
Cathlamet,Vashon,Southworth,01:30,01:31,01:41,04/18/2024,
Cathlamet,Vashon,Fauntleroy,04:05,04:06,04:20,04/18/2024,
Cathlamet,Fauntleroy,Southworth,04:25,04:26,04:44,04/18/2024,
Cathlamet,Southworth,Vashon,05:00,05:00,05:11,04/18/2024,
Cathlamet,Vashon,Fauntleroy,05:20,05:21,05:35,04/18/2024,
Cathlamet,Fauntleroy,Vashon,05:50,05:51,06:05,04/18/2024,
Cathlamet,Vashon,Southworth,06:15,06:16,06:27,04/18/2024,
Cathlamet,Southworth,Vashon,06:40,06:43,06:53,04/18/2024,
Cathlamet,Vashon,Fauntleroy,07:00,07:03,07:16,04/18/2024,
Cathlamet,Vashon,Fauntleroy,07:55,07:56,08:09,04/18/2024,
Cathlamet,Fauntleroy,Vashon,08:30,08:31,08:45,04/18/2024,
Cathlamet,Vashon,Fauntleroy,10:15,10:14,10:28,04/18/2024,
Cathlamet,Fauntleroy,Vashon,10:40,10:46,11:00,04/18/2024,
Cathlamet,Vashon,Southworth,10:55,11:10,11:20,04/18/2024,
Cathlamet,Southworth,Vashon,11:15,11:29,11:39,04/18/2024,
Cathlamet,Vashon,Southworth,12:35,12:38,12:49,04/18/2024,
Cathlamet,Southworth,Fauntleroy,13:00,13:06,13:37,04/18/2024,
Cathlamet,Fauntleroy,Vashon,13:35,13:49,14:03,04/18/2024,
Cathlamet,Vashon,Southworth,14:00,14:11,14:21,04/18/2024,
Cathlamet,Southworth,Fauntleroy,14:20,14:34,15:03,04/18/2024,
Cathlamet,Fauntleroy,Vashon,15:05,15:19,15:33,04/18/2024,
Cathlamet,Vashon,Southworth,15:30,15:42,15:53,04/18/2024,
