Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tillikum,Shaw,Orcas,12:20,12:25,12:48,04/24/2024,
Tillikum,Orcas,Lopez,12:40,12:57,13:17,04/24/2024,
Tillikum,Lopez,Friday Harbor,13:05,13:24,14:07,04/24/2024,
Tillikum,Friday Harbor,Orcas,14:20,14:25,15:07,04/24/2024,
Tillikum,Orcas,Shaw,15:10,15:16,15:25,04/24/2024,
Tillikum,Shaw,Lopez,15:25,15:29,15:49,04/24/2024,
Tillikum,Lopez,Shaw,15:50,15:57,16:15,04/24/2024,
Tillikum,Shaw,Orcas,16:10,16:19,16:28,04/24/2024,
Tillikum,Orcas,Friday Harbor,16:30,16:34,17:20,04/24/2024,
Tillikum,Friday Harbor,Orcas,17:45,17:45,18:24,04/24/2024,
Tillikum,Orcas,Shaw,18:45,18:45,18:53,04/24/2024,
Tillikum,Shaw,Lopez,19:00,19:00,19:19,04/24/2024,
Tillikum,Lopez,Shaw,19:30,19:30,19:48,04/24/2024,
Tillikum,Shaw,Orcas,19:50,19:52,20:07,04/24/2024,
Tillikum,Orcas,Friday Harbor,20:05,20:13,21:02,04/24/2024,
Tillikum,Friday Harbor,Lopez,06:05,06:05,06:45,04/25/2024,
Tillikum,Lopez,Shaw,06:55,06:55,07:15,04/25/2024,
Tillikum,Shaw,Orcas,07:15,07:19,07:28,04/25/2024,
Tillikum,Orcas,Friday Harbor,07:35,07:40,08:26,04/25/2024,
Tillikum,Friday Harbor,Orcas,08:30,08:39,09:20,04/25/2024,
Tillikum,Orcas,Shaw,09:15,09:29,09:37,04/25/2024,
Tillikum,Shaw,Lopez,09:30,09:41,10:00,04/25/2024,
Tillikum,Lopez,Shaw,09:55,10:09,10:29,04/25/2024,
Tillikum,Shaw,Orcas,10:15,10:33,10:42,04/25/2024,
Tillikum,Orcas,Friday Harbor,10:35,10:52,11:41,04/25/2024,
Tillikum,Friday Harbor,Shaw,11:35,11:51,12:30,04/25/2024,
Tillikum,Shaw,Orcas,12:20,12:41,12:56,04/25/2024,
Tillikum,Orcas,Lopez,12:40,13:09,13:34,04/25/2024,
Tillikum,Friday Harbor,Orcas,14:20,14:35,15:16,04/25/2024,
Tillikum,Orcas,Shaw,15:10,15:24,15:31,04/25/2024,
Tillikum,Shaw,Lopez,15:25,15:36,15:56,04/25/2024,
Tillikum,Lopez,Shaw,15:50,16:06,16:25,04/25/2024,
Tillikum,Shaw,Orcas,16:10,16:29,16:36,04/25/2024,
Tillikum,Orcas,Friday Harbor,16:30,16:45,17:32,04/25/2024,
Tillikum,Friday Harbor,Orcas,17:45,17:45,18:26,04/25/2024,
Tillikum,Orcas,Shaw,18:45,18:45,18:53,04/25/2024,
Tillikum,Shaw,Lopez,19:00,19:00,19:19,04/25/2024,
Tillikum,Lopez,Shaw,19:30,19:30,19:51,04/25/2024,
Tillikum,Shaw,Orcas,19:50,20:05,20:15,04/25/2024,
Tillikum,Orcas,Friday Harbor,20:05,20:21,21:06,04/25/2024,
Tillikum,Lopez,Shaw,06:55,07:06,07:25,04/26/2024,
Tillikum,Shaw,Orcas,07:15,07:30,07:38,04/26/2024,
Tillikum,Orcas,Friday Harbor,07:35,07:46,08:35,04/26/2024,
Tillikum,Friday Harbor,Orcas,08:30,08:45,09:24,04/26/2024,
Tillikum,Lopez,Shaw,09:55,10:24,10:44,04/26/2024,
Tillikum,Shaw,Orcas,10:15,10:49,10:56,04/26/2024,
Tillikum,Orcas,Friday Harbor,10:35,11:06,11:46,04/26/2024,
Tillikum,Friday Harbor,Shaw,11:35,11:57,12:36,04/26/2024,
Tillikum,Shaw,Orcas,12:20,12:39,12:47,04/26/2024,
Tillikum,Orcas,Lopez,12:40,12:56,13:18,04/26/2024,
Tillikum,Lopez,Friday Harbor,13:05,13:25,14:08,04/26/2024,
Tillikum,Friday Harbor,Orcas,14:20,14:25,15:04,04/26/2024,
Tillikum,Orcas,Shaw,15:10,15:13,15:22,04/26/2024,
Tillikum,Shaw,Lopez,15:25,15:27,15:48,04/26/2024,
