Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Lopez,Anacortes,17:00,17:00,17:41,04/21/2024,
Sealth,Anacortes,Lopez,18:00,18:00,18:39,04/21/2024,
Sealth,Lopez,Friday Harbor,18:50,18:50,19:23,04/21/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:18,04/21/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:08,04/21/2024,
Sealth,Anacortes,Lopez,06:20,06:31,07:10,04/22/2024,
Sealth,Lopez,Friday Harbor,07:10,07:19,07:51,04/22/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:16,09:22,04/22/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:36,10:41,04/22/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:11,04/22/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:32,04/22/2024,
Sealth,Lopez,Anacortes,13:35,13:42,14:25,04/22/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:49,15:53,04/22/2024,
Sealth,Friday Harbor,Lopez,16:15,16:18,16:53,04/22/2024,
Sealth,Lopez,Anacortes,17:00,17:02,17:45,04/22/2024,
Sealth,Anacortes,Lopez,18:00,18:06,18:46,04/22/2024,
Sealth,Lopez,Friday Harbor,18:50,18:51,19:23,04/22/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:16,04/22/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:06,04/22/2024,
Sealth,Anacortes,Lopez,06:20,06:20,07:08,04/23/2024,
Sealth,Lopez,Friday Harbor,07:10,07:17,07:50,04/23/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:15,09:22,04/23/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:36,10:42,04/23/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:17,04/23/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:33,04/23/2024,
Sealth,Lopez,Anacortes,13:35,13:43,14:25,04/23/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:45,15:48,04/23/2024,
Sealth,Friday Harbor,Lopez,16:15,16:15,16:48,04/23/2024,
Sealth,Lopez,Anacortes,17:00,17:00,17:42,04/23/2024,
Sealth,Anacortes,Lopez,18:00,18:04,18:42,04/23/2024,
Sealth,Lopez,Friday Harbor,18:50,18:49,19:20,04/23/2024,
Sealth,Friday Harbor,Lopez,19:45,19:51,20:26,04/23/2024,
Sealth,Lopez,Anacortes,20:25,20:30,21:12,04/23/2024,
Sealth,Anacortes,Lopez,06:20,06:20,07:00,04/24/2024,
Sealth,Lopez,Friday Harbor,07:10,07:09,07:39,04/24/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:05,09:11,04/24/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:30,10:35,04/24/2024,
Sealth,Anacortes,Lopez,12:35,12:42,13:29,04/24/2024,
Sealth,Lopez,Anacortes,13:35,13:38,14:20,04/24/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:45,15:48,04/24/2024,
Sealth,Friday Harbor,Lopez,16:15,16:15,16:47,04/24/2024,
Sealth,Lopez,Anacortes,17:00,17:00,17:42,04/24/2024,
Sealth,Anacortes,Lopez,18:00,18:00,18:39,04/24/2024,
Sealth,Lopez,Friday Harbor,18:50,18:50,19:20,04/24/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:16,04/24/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:12,04/24/2024,
Sealth,Anacortes,Lopez,06:20,06:21,07:00,04/25/2024,
Sealth,Lopez,Friday Harbor,07:10,07:10,07:41,04/25/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:06,09:13,04/25/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:31,10:36,04/25/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:10,04/25/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:14,04/25/2024,
Sealth,Lopez,Anacortes,13:35,13:44,14:28,04/25/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:50,15:52,04/25/2024,
Sealth,Friday Harbor,Lopez,16:15,16:15,16:47,04/25/2024,
Sealth,Lopez,Anacortes,17:00,17:01,17:45,04/25/2024,
Sealth,Anacortes,Lopez,18:00,18:11,18:48,04/25/2024,
Sealth,Lopez,Friday Harbor,18:50,18:55,19:23,04/25/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:15,04/25/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:09,04/25/2024,
Sealth,Anacortes,Shaw,20:55,21:37,22:24,04/25/2024,
Sealth,Shaw,Orcas,21:45,22:29,22:38,04/25/2024,
Sealth,Orcas,Anacortes,22:05,22:48,23:41,04/25/2024,
Sealth,Anacortes,Lopez,06:20,06:24,07:14,04/26/2024,
Sealth,Lopez,Friday Harbor,07:10,07:23,07:54,04/26/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:21,09:29,04/26/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:44,10:50,04/26/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:14,12:20,04/26/2024,
Sealth,Anacortes,Lopez,12:35,13:03,13:42,04/26/2024,
Sealth,Lopez,Anacortes,13:35,13:57,14:39,04/26/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:58,16:01,04/26/2024,
Sealth,Friday Harbor,Lopez,16:15,16:27,16:59,04/26/2024,
Sealth,Lopez,Anacortes,17:00,17:07,17:51,04/26/2024,
Sealth,Anacortes,Lopez,18:00,18:19,18:58,04/26/2024,
Sealth,Lopez,Friday Harbor,18:50,19:06,19:37,04/26/2024,
Sealth,Friday Harbor,Lopez,19:45,19:47,20:19,04/26/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:08,04/26/2024,
Sealth,Anacortes,Lopez,06:20,06:20,07:04,04/27/2024,
Sealth,Lopez,Friday Harbor,07:10,07:12,07:44,04/27/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:05,09:12,04/27/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:31,10:35,04/27/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:11,04/27/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:19,04/27/2024,
Sealth,Lopez,Anacortes,13:35,13:38,14:20,04/27/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:41,15:45,04/27/2024,
Sealth,Friday Harbor,Lopez,16:15,16:15,16:47,04/27/2024,
Sealth,Lopez,Anacortes,17:00,17:00,17:43,04/27/2024,
Sealth,Anacortes,Lopez,18:00,18:00,18:39,04/27/2024,
Sealth,Lopez,Friday Harbor,18:50,18:50,19:18,04/27/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:17,04/27/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:09,04/27/2024,
