Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Colman,Bainbridge,19:20,19:24,19:58,05/25/2024,
Puyallup,Bainbridge,Colman,20:10,20:16,20:46,05/25/2024,
Puyallup,Colman,,21:00,21:02,00:00,05/25/2024,
Puyallup,Colman,Bainbridge,22:40,22:42,23:14,05/25/2024,
Puyallup,Bainbridge,Colman,00:00,00:05,00:37,05/26/2024,
Puyallup,Colman,Bainbridge,00:45,00:49,01:20,05/26/2024,
Puyallup,Bainbridge,Colman,01:25,01:29,01:59,05/26/2024,
Puyallup,Colman,Bainbridge,02:10,02:11,02:43,05/26/2024,
Puyallup,Bainbridge,Colman,05:20,05:21,05:56,05/26/2024,
Puyallup,Colman,Bainbridge,06:10,06:13,06:45,05/26/2024,
Puyallup,Bainbridge,Colman,07:05,07:05,07:40,05/26/2024,
Puyallup,Colman,Bainbridge,07:55,07:59,08:30,05/26/2024,
Puyallup,Bainbridge,Colman,08:45,08:46,09:20,05/26/2024,
Puyallup,Colman,Bainbridge,09:35,09:38,10:10,05/26/2024,
Puyallup,Bainbridge,Colman,10:25,10:32,11:07,05/26/2024,
Puyallup,Colman,Bainbridge,11:25,11:37,12:10,05/26/2024,
Puyallup,Bainbridge,Colman,12:20,12:36,13:06,05/26/2024,
Puyallup,Colman,Bainbridge,13:15,13:32,14:04,05/26/2024,
Puyallup,Bainbridge,Colman,14:10,14:26,14:58,05/26/2024,
Puyallup,Colman,Bainbridge,15:05,15:22,15:54,05/26/2024,
Puyallup,Bainbridge,Colman,15:55,16:18,16:50,05/26/2024,
Puyallup,Colman,Bainbridge,16:45,17:10,17:41,05/26/2024,
Puyallup,Bainbridge,Colman,17:35,18:03,18:33,05/26/2024,
Puyallup,Colman,Bainbridge,18:25,18:53,19:31,05/26/2024,
Puyallup,Bainbridge,Colman,19:15,19:53,20:25,05/26/2024,
Puyallup,Colman,Bainbridge,20:10,20:42,21:13,05/26/2024,
Puyallup,Bainbridge,Colman,00:00,00:19,00:51,05/27/2024,
Puyallup,Colman,Bainbridge,00:45,01:01,01:31,05/27/2024,
Puyallup,Bainbridge,Colman,01:25,01:38,02:10,05/27/2024,
Puyallup,Colman,Bainbridge,02:10,02:17,02:47,05/27/2024,
Puyallup,Bainbridge,Colman,07:55,07:56,08:27,05/27/2024,
Puyallup,Colman,Bainbridge,08:55,08:56,09:28,05/27/2024,
Puyallup,Bainbridge,Colman,09:45,09:47,10:20,05/27/2024,
Puyallup,Colman,Bainbridge,10:40,10:42,11:14,05/27/2024,
Puyallup,Bainbridge,Colman,11:35,11:44,12:15,05/27/2024,
Puyallup,Colman,Bainbridge,12:30,12:51,13:24,05/27/2024,
Puyallup,Bainbridge,Colman,13:20,13:49,14:22,05/27/2024,
Puyallup,Colman,Bainbridge,14:10,14:56,15:28,05/27/2024,
Puyallup,Bainbridge,Colman,15:55,15:52,16:23,05/27/2024,
Puyallup,Bainbridge,Colman,16:40,17:33,18:04,05/27/2024,
Puyallup,Colman,Bainbridge,16:45,16:42,17:11,05/27/2024,
Puyallup,Colman,Bainbridge,17:35,18:20,18:50,05/27/2024,
Puyallup,Bainbridge,,17:35,17:33,00:00,05/27/2024,
Puyallup,Colman,,18:25,18:20,00:00,05/27/2024,
Puyallup,Bainbridge,Colman,19:15,19:10,19:43,05/27/2024,
Puyallup,Colman,Bainbridge,19:20,20:00,20:30,05/27/2024,
Puyallup,Bainbridge,Colman,20:10,20:42,21:11,05/27/2024,
Puyallup,Colman,Bainbridge,21:00,21:24,22:00,05/27/2024,
Puyallup,Colman,Bainbridge,23:15,23:19,23:49,05/27/2024,
Puyallup,Bainbridge,Colman,05:20,05:21,05:55,05/28/2024,
Puyallup,Colman,Bainbridge,06:10,06:11,06:46,05/28/2024,
Puyallup,Bainbridge,Colman,07:05,07:07,07:40,05/28/2024,
Puyallup,Colman,Bainbridge,07:55,07:59,08:31,05/28/2024,
Puyallup,Bainbridge,Colman,08:45,08:48,09:22,05/28/2024,
Puyallup,Colman,Bainbridge,09:35,09:37,10:14,05/28/2024,
Puyallup,Bainbridge,Colman,10:25,10:29,11:02,05/28/2024,
Puyallup,Colman,Bainbridge,11:25,11:26,11:58,05/28/2024,
Puyallup,Bainbridge,Colman,12:20,12:20,12:55,05/28/2024,
Puyallup,Colman,Bainbridge,13:10,13:13,13:44,05/28/2024,
Puyallup,Bainbridge,Colman,14:05,14:05,14:35,05/28/2024,
Puyallup,Colman,Bainbridge,15:00,15:01,15:34,05/28/2024,
Puyallup,Bainbridge,Colman,15:50,15:51,16:23,05/28/2024,
Puyallup,Colman,Bainbridge,16:45,16:47,17:22,05/28/2024,
Puyallup,Bainbridge,Colman,17:35,17:42,18:13,05/28/2024,
Puyallup,Colman,Bainbridge,18:30,18:33,19:12,05/28/2024,
Puyallup,Bainbridge,Colman,19:20,19:39,20:11,05/28/2024,
Puyallup,Colman,Bainbridge,20:15,20:22,21:07,05/28/2024,
Puyallup,Bainbridge,Colman,21:00,21:26,21:58,05/28/2024,
Puyallup,Colman,Bainbridge,22:05,22:33,23:03,05/28/2024,
Puyallup,Bainbridge,Colman,04:45,04:45,05:22,05/29/2024,
Puyallup,Colman,Bainbridge,05:30,05:35,06:07,05/29/2024,
Puyallup,Bainbridge,Colman,06:20,06:22,06:55,05/29/2024,
Puyallup,Colman,Bainbridge,07:05,07:10,07:42,05/29/2024,
Puyallup,Bainbridge,Colman,07:55,07:58,08:31,05/29/2024,
Puyallup,Colman,Bainbridge,08:45,08:48,09:20,05/29/2024,
Puyallup,Bainbridge,Colman,09:40,09:42,10:14,05/29/2024,
Puyallup,Colman,Bainbridge,10:40,10:42,11:13,05/29/2024,
Puyallup,Bainbridge,Colman,11:30,11:31,12:05,05/29/2024,
