Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Kingston,Edmonds,04:45,04:47,05:10,04/18/2024,
Spokane,Edmonds,Kingston,05:35,05:37,05:57,04/18/2024,
Spokane,Kingston,Edmonds,06:25,06:27,06:50,04/18/2024,
Spokane,Edmonds,Kingston,07:10,07:11,07:32,04/18/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:18,04/18/2024,
Spokane,Edmonds,Kingston,08:50,08:51,09:12,04/18/2024,
Spokane,Kingston,Edmonds,09:35,09:37,09:57,04/18/2024,
Spokane,Edmonds,Kingston,10:20,10:21,10:42,04/18/2024,
Spokane,Kingston,Edmonds,11:05,11:07,11:29,04/18/2024,
Spokane,Edmonds,Kingston,11:55,11:57,12:17,04/18/2024,
Spokane,Kingston,Edmonds,12:45,12:50,13:10,04/18/2024,
Spokane,Edmonds,Kingston,13:35,13:38,13:59,04/18/2024,
Spokane,Kingston,Edmonds,04:45,04:47,05:10,04/19/2024,
Spokane,Edmonds,Kingston,05:35,05:37,05:58,04/19/2024,
Spokane,Kingston,Edmonds,06:25,06:27,06:49,04/19/2024,
Spokane,Edmonds,Kingston,07:10,07:12,07:32,04/19/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:18,04/19/2024,
Spokane,Edmonds,Kingston,08:50,08:52,09:12,04/19/2024,
Spokane,Kingston,Edmonds,09:35,09:38,09:59,04/19/2024,
Spokane,Edmonds,Kingston,10:20,10:26,10:46,04/19/2024,
Spokane,Kingston,Edmonds,11:05,11:11,11:33,04/19/2024,
Spokane,Edmonds,Kingston,11:55,12:00,12:21,04/19/2024,
Spokane,Kingston,Edmonds,12:45,12:48,13:09,04/19/2024,
Spokane,Edmonds,Kingston,13:35,13:37,13:58,04/19/2024,
Spokane,Kingston,Edmonds,14:30,14:35,14:51,04/19/2024,
Spokane,Edmonds,Kingston,15:15,15:19,15:40,04/19/2024,
Spokane,Kingston,Edmonds,17:30,17:38,17:55,04/19/2024,
Spokane,Edmonds,Kingston,18:15,18:23,18:45,04/19/2024,
Spokane,Kingston,Edmonds,19:00,19:04,19:25,04/19/2024,
Spokane,Edmonds,Kingston,19:40,19:51,20:12,04/19/2024,
Spokane,Kingston,Edmonds,20:20,20:31,21:01,04/19/2024,
Spokane,Edmonds,Kingston,21:05,21:23,21:44,04/19/2024,
Spokane,Kingston,Edmonds,04:45,04:46,05:09,04/20/2024,
Spokane,Edmonds,Kingston,05:35,05:36,05:56,04/20/2024,
Spokane,Kingston,Edmonds,06:25,06:26,06:48,04/20/2024,
Spokane,Edmonds,Kingston,07:10,07:12,07:32,04/20/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:18,04/20/2024,
Spokane,Edmonds,Kingston,08:50,08:52,09:11,04/20/2024,
Spokane,Kingston,Edmonds,09:35,09:37,09:59,04/20/2024,
Spokane,Edmonds,Kingston,10:20,10:24,10:48,04/20/2024,
Spokane,Kingston,Edmonds,11:05,11:12,11:35,04/20/2024,
Spokane,Edmonds,Kingston,11:55,12:01,12:22,04/20/2024,
Spokane,Kingston,Edmonds,12:45,12:50,13:11,04/20/2024,
Spokane,Edmonds,Kingston,13:35,13:39,14:00,04/20/2024,
Spokane,Kingston,Edmonds,17:30,17:57,18:13,04/20/2024,
Spokane,Edmonds,Kingston,18:15,18:41,19:03,04/20/2024,
Spokane,Kingston,Edmonds,19:00,19:27,19:47,04/20/2024,
Spokane,Edmonds,Kingston,19:40,20:08,20:30,04/20/2024,
Spokane,Kingston,Edmonds,20:20,20:51,21:12,04/20/2024,
Spokane,Edmonds,Kingston,21:05,21:28,21:49,04/20/2024,
Spokane,Kingston,Edmonds,21:40,21:59,22:21,04/20/2024,
Spokane,Edmonds,Kingston,22:25,22:29,22:51,04/20/2024,
Spokane,Kingston,Edmonds,23:10,23:10,23:31,04/20/2024,
Spokane,Edmonds,Kingston,23:45,23:45,00:07,04/20/2024,
Spokane,Kingston,Edmonds,06:25,06:41,06:49,04/21/2024,
Spokane,Edmonds,Kingston,07:10,07:11,07:32,04/21/2024,
Spokane,Kingston,Edmonds,07:55,07:55,08:32,04/21/2024,
Spokane,Edmonds,Kingston,10:20,10:21,10:44,04/21/2024,
Spokane,Kingston,Edmonds,11:05,11:14,11:31,04/21/2024,
Spokane,Edmonds,Kingston,11:55,11:57,12:18,04/21/2024,
Spokane,Kingston,Edmonds,12:45,13:03,13:10,04/21/2024,
Spokane,Edmonds,Kingston,13:35,13:37,14:00,04/21/2024,
Spokane,Kingston,Edmonds,14:30,14:52,14:54,04/21/2024,
Spokane,Edmonds,Kingston,15:15,15:18,15:55,04/21/2024,
Spokane,Kingston,Edmonds,16:00,16:04,16:39,04/21/2024,
Spokane,Edmonds,Kingston,16:45,16:47,17:08,04/21/2024,
Spokane,Kingston,Edmonds,17:30,17:36,17:51,04/21/2024,
Spokane,Edmonds,Kingston,18:15,18:17,18:56,04/21/2024,
Spokane,Kingston,Edmonds,19:00,19:00,19:29,04/21/2024,
Spokane,Edmonds,Kingston,19:40,19:41,20:16,04/21/2024,
Spokane,Kingston,Edmonds,21:40,21:41,22:04,04/21/2024,
Spokane,Edmonds,Kingston,22:25,22:27,23:07,04/21/2024,
Spokane,Kingston,Edmonds,23:10,23:11,23:34,04/21/2024,
Spokane,Edmonds,Kingston,23:45,23:47,00:08,04/21/2024,
Spokane,Kingston,Edmonds,04:45,04:46,05:09,04/22/2024,
Spokane,Edmonds,Kingston,05:35,05:36,05:58,04/22/2024,
Spokane,Kingston,Edmonds,06:25,06:26,06:48,04/22/2024,
Spokane,Edmonds,Kingston,07:10,07:12,07:34,04/22/2024,
Spokane,Kingston,Edmonds,11:05,11:09,11:32,04/22/2024,
Spokane,Edmonds,Kingston,11:55,11:58,12:19,04/22/2024,
Spokane,Kingston,Edmonds,12:45,12:48,13:11,04/22/2024,
Spokane,Edmonds,Kingston,13:35,13:37,13:57,04/22/2024,
Spokane,Kingston,Edmonds,14:30,14:33,14:54,04/22/2024,
Spokane,Edmonds,Kingston,15:15,15:19,15:40,04/22/2024,
Spokane,Kingston,Edmonds,16:00,16:00,16:46,04/22/2024,
Spokane,Edmonds,Kingston,16:45,16:46,17:07,04/22/2024,
Spokane,Kingston,Edmonds,17:30,17:32,17:52,04/22/2024,
Spokane,Edmonds,Kingston,18:15,18:18,18:38,04/22/2024,
Spokane,Kingston,Edmonds,19:00,19:08,19:32,04/22/2024,
Spokane,Edmonds,Kingston,19:40,19:41,20:02,04/22/2024,
Spokane,Kingston,Edmonds,20:20,20:20,21:00,04/22/2024,
