Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,04/22/2024,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:11,04/22/2024,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:57,04/22/2024,
Kennewick,Keystone,Port Townsend,10:15,10:15,10:41,04/22/2024,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:27,04/22/2024,
Kennewick,Keystone,Port Townsend,11:45,11:45,12:13,04/22/2024,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:58,04/22/2024,
Kennewick,Keystone,Port Townsend,13:15,13:15,13:42,04/22/2024,
Kennewick,Port Townsend,Keystone,14:00,14:00,14:30,04/22/2024,
Kennewick,Keystone,Port Townsend,14:45,14:47,15:15,04/22/2024,
Kennewick,Port Townsend,Keystone,15:30,15:33,15:59,04/22/2024,
Kennewick,Keystone,Port Townsend,16:15,16:18,16:45,04/22/2024,
Kennewick,Port Townsend,Keystone,17:15,17:15,17:42,04/22/2024,
Kennewick,Keystone,Port Townsend,18:00,18:00,18:26,04/22/2024,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:12,04/22/2024,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:57,04/22/2024,
Kennewick,Port Townsend,Keystone,20:30,20:30,20:57,04/22/2024,
Kennewick,Keystone,Port Townsend,21:10,21:10,21:35,04/22/2024,
Kennewick,Port Townsend,Keystone,06:30,06:30,06:56,04/23/2024,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:42,04/23/2024,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,04/23/2024,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:12,04/23/2024,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:57,04/23/2024,
Kennewick,Keystone,Port Townsend,10:15,10:16,10:42,04/23/2024,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:27,04/23/2024,
Kennewick,Keystone,Port Townsend,11:45,11:45,12:11,04/23/2024,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:57,04/23/2024,
Kennewick,Keystone,Port Townsend,13:15,13:15,13:42,04/23/2024,
Kennewick,Port Townsend,Keystone,14:00,14:00,14:27,04/23/2024,
Kennewick,Keystone,Port Townsend,14:45,14:45,15:12,04/23/2024,
Kennewick,Port Townsend,Keystone,15:30,15:30,15:57,04/23/2024,
Kennewick,Keystone,Port Townsend,16:15,16:15,16:42,04/23/2024,
