Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Clinton,Mukilteo,18:05,18:10,18:24,04/14/2024,
Tokitae,Mukilteo,Clinton,18:40,18:41,18:55,04/14/2024,
Tokitae,Clinton,Mukilteo,19:05,19:11,19:24,04/14/2024,
Tokitae,Mukilteo,Clinton,19:35,19:38,19:51,04/14/2024,
Tokitae,Clinton,Mukilteo,20:00,20:03,20:18,04/14/2024,
Tokitae,Mukilteo,Clinton,20:35,20:36,20:49,04/14/2024,
Tokitae,Clinton,Mukilteo,21:00,21:02,21:16,04/14/2024,
Tokitae,Mukilteo,Clinton,21:30,21:30,21:47,04/14/2024,
Tokitae,Clinton,Mukilteo,05:05,05:07,05:24,04/15/2024,
Tokitae,Mukilteo,Clinton,05:35,05:35,05:48,04/15/2024,
Tokitae,Clinton,Mukilteo,06:00,06:01,06:17,04/15/2024,
Tokitae,Mukilteo,Clinton,06:30,06:31,06:47,04/15/2024,
Tokitae,Clinton,Mukilteo,07:00,07:02,07:18,04/15/2024,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:47,04/15/2024,
Tokitae,Clinton,Mukilteo,08:00,08:01,08:17,04/15/2024,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:46,04/15/2024,
Tokitae,Clinton,Mukilteo,09:00,09:00,09:16,04/15/2024,
Tokitae,Mukilteo,Clinton,09:30,09:31,09:45,04/15/2024,
Tokitae,Clinton,Mukilteo,10:00,10:03,10:18,04/15/2024,
Tokitae,Mukilteo,Clinton,10:30,10:31,10:45,04/15/2024,
Tokitae,Clinton,Mukilteo,11:00,11:00,11:15,04/15/2024,
Tokitae,Mukilteo,Clinton,11:30,11:30,11:44,04/15/2024,
Tokitae,Clinton,Mukilteo,12:00,12:00,12:15,04/15/2024,
Tokitae,Mukilteo,Clinton,12:30,12:30,12:45,04/15/2024,
Tokitae,Clinton,Mukilteo,13:00,13:02,13:15,04/15/2024,
Tokitae,Mukilteo,Clinton,13:30,13:30,13:44,04/15/2024,
Tokitae,Clinton,Mukilteo,14:00,14:07,14:20,04/15/2024,
Tokitae,Mukilteo,Clinton,14:35,14:35,14:49,04/15/2024,
Tokitae,Clinton,Mukilteo,15:05,15:06,15:20,04/15/2024,
Tokitae,Mukilteo,Clinton,15:35,15:35,15:49,04/15/2024,
Tokitae,Clinton,Mukilteo,16:05,16:07,16:20,04/15/2024,
Tokitae,Mukilteo,Clinton,16:40,16:40,16:54,04/15/2024,
Tokitae,Clinton,Mukilteo,17:05,17:09,17:23,04/15/2024,
Tokitae,Mukilteo,Clinton,17:40,17:40,17:54,04/15/2024,
Tokitae,Clinton,Mukilteo,18:05,18:07,18:21,04/15/2024,
Tokitae,Mukilteo,Clinton,18:40,18:41,18:54,04/15/2024,
Tokitae,Clinton,Mukilteo,19:05,19:06,19:20,04/15/2024,
Tokitae,Mukilteo,Clinton,19:35,19:35,19:49,04/15/2024,
Tokitae,Clinton,Mukilteo,20:00,20:01,20:21,04/15/2024,
Tokitae,Mukilteo,Clinton,20:35,20:35,20:48,04/15/2024,
Tokitae,Clinton,Mukilteo,21:30,21:34,21:50,04/15/2024,
Tokitae,Mukilteo,Clinton,22:00,22:01,22:14,04/15/2024,
Tokitae,Clinton,Mukilteo,22:30,22:30,22:45,04/15/2024,
Tokitae,Mukilteo,Clinton,23:00,23:00,23:14,04/15/2024,
Tokitae,Clinton,Mukilteo,23:30,23:31,23:45,04/15/2024,
Tokitae,Mukilteo,Clinton,00:00,00:00,00:14,04/16/2024,
Tokitae,Clinton,Mukilteo,00:30,00:31,00:45,04/16/2024,
Tokitae,Mukilteo,Clinton,01:05,01:05,01:18,04/16/2024,
Tokitae,Clinton,Mukilteo,05:05,05:07,05:23,04/16/2024,
Tokitae,Mukilteo,Clinton,05:35,05:36,05:49,04/16/2024,
Tokitae,Clinton,Mukilteo,06:00,06:01,06:15,04/16/2024,
Tokitae,Mukilteo,Clinton,06:30,06:31,06:44,04/16/2024,
Tokitae,Clinton,Mukilteo,07:00,07:01,07:15,04/16/2024,
Tokitae,Mukilteo,Clinton,07:30,07:31,07:45,04/16/2024,
Tokitae,Clinton,Mukilteo,08:00,08:02,08:16,04/16/2024,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:43,04/16/2024,
Tokitae,Clinton,Mukilteo,09:00,09:00,09:16,04/16/2024,
Tokitae,Mukilteo,Clinton,09:30,09:31,09:49,04/16/2024,
Tokitae,Clinton,Mukilteo,10:00,10:09,10:25,04/16/2024,
Tokitae,Mukilteo,Clinton,10:30,10:38,10:55,04/16/2024,
Tokitae,Clinton,Mukilteo,11:00,11:12,11:28,04/16/2024,
Tokitae,Mukilteo,Clinton,11:30,11:42,11:56,04/16/2024,
Tokitae,Clinton,Mukilteo,12:00,12:11,12:24,04/16/2024,
