Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Salish,Pt. Defiance,Tahlequah,07:35,07:43,07:54,07/11/2024,
Salish,Tahlequah,Pt. Defiance,08:00,08:09,08:20,07/11/2024,
Salish,Pt. Defiance,Tahlequah,08:25,08:38,08:49,07/11/2024,
Salish,Tahlequah,Pt. Defiance,08:50,09:05,09:17,07/11/2024,
Salish,Pt. Defiance,Tahlequah,09:15,09:37,09:49,07/11/2024,
Salish,Tahlequah,Pt. Defiance,09:40,10:06,10:18,07/11/2024,
Salish,Pt. Defiance,Tahlequah,10:55,11:34,11:44,07/11/2024,
Salish,Tahlequah,Pt. Defiance,11:20,12:03,12:13,07/11/2024,
Salish,Pt. Defiance,Tahlequah,11:45,12:30,12:42,07/11/2024,
Salish,Tahlequah,Pt. Defiance,12:10,13:02,13:13,07/11/2024,
Salish,Pt. Defiance,Tahlequah,13:40,13:41,13:53,07/11/2024,
Salish,Tahlequah,Pt. Defiance,14:10,14:13,14:51,07/11/2024,
Salish,Pt. Defiance,Tahlequah,14:40,15:08,15:20,07/11/2024,
Salish,Tahlequah,Pt. Defiance,15:10,15:38,15:49,07/11/2024,
Salish,Pt. Defiance,Tahlequah,15:40,16:09,16:20,07/11/2024,
