Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Chelan,Lopez,Anacortes,07:30,07:32,08:14,05/10/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:37,10:05,05/10/2024,
Chelan,Friday Harbor,Lopez,09:55,10:34,11:06,05/10/2024,
Chelan,Lopez,Anacortes,10:40,11:15,11:56,05/10/2024,
Chelan,Friday Harbor,Anacortes,13:55,14:09,15:17,05/10/2024,
Chelan,Anacortes,Shaw,15:40,15:41,16:29,05/10/2024,
Chelan,Shaw,Orcas,16:35,16:35,16:44,05/10/2024,
Chelan,Orcas,Anacortes,17:15,17:14,18:06,05/10/2024,
Chelan,Anacortes,Shaw,18:30,18:32,19:22,05/10/2024,
Chelan,Shaw,Orcas,19:25,19:25,19:35,05/10/2024,
Chelan,Orcas,Anacortes,19:50,19:54,20:45,05/10/2024,
Chelan,Anacortes,Shaw,20:55,21:00,21:50,05/10/2024,
Chelan,Shaw,Orcas,21:45,21:52,22:02,05/10/2024,
Chelan,Orcas,Anacortes,22:05,22:14,23:05,05/10/2024,
Chelan,Anacortes,Orcas,05:30,05:31,06:24,05/11/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:55,05/11/2024,
Chelan,Shaw,Lopez,07:00,07:00,07:20,05/11/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:10,05/11/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:33,09:39,05/11/2024,
Chelan,Friday Harbor,Lopez,09:55,10:06,10:38,05/11/2024,
Chelan,Lopez,Anacortes,10:40,10:44,11:24,05/11/2024,
Chelan,Anacortes,Lopez,11:55,11:55,12:36,05/11/2024,
Chelan,Lopez,Friday Harbor,12:45,12:45,13:17,05/11/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:55,15:01,05/11/2024,
Chelan,Anacortes,Shaw,15:40,15:42,16:39,05/11/2024,
Chelan,Shaw,Orcas,16:35,16:44,16:55,05/11/2024,
Chelan,Orcas,Anacortes,17:15,17:25,18:22,05/11/2024,
Chelan,Anacortes,Shaw,18:30,18:49,19:45,05/11/2024,
Chelan,Orcas,Anacortes,19:50,20:19,21:12,05/11/2024,
Chelan,Shaw,Orcas,19:50,19:50,20:00,05/11/2024,
Chelan,Anacortes,Shaw,20:55,21:24,22:19,05/11/2024,
Chelan,Shaw,Orcas,21:45,22:22,22:32,05/11/2024,
Chelan,Orcas,Anacortes,22:05,22:43,23:36,05/11/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:23,05/12/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:54,05/12/2024,
Chelan,Shaw,Lopez,07:00,06:56,07:16,05/12/2024,
Chelan,Lopez,Anacortes,07:30,07:29,08:11,05/12/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:31,09:39,05/12/2024,
Chelan,Friday Harbor,Lopez,09:55,10:00,10:33,05/12/2024,
Chelan,Lopez,Anacortes,10:40,10:51,11:34,05/12/2024,
