Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Issaquah,Clinton,Mukilteo,04:40,04:41,04:55,04/15/2024,
Issaquah,Mukilteo,Clinton,05:05,05:06,05:19,04/15/2024,
Issaquah,Clinton,Mukilteo,05:30,05:32,05:46,04/15/2024,
Issaquah,Mukilteo,Clinton,06:00,06:00,06:14,04/15/2024,
Issaquah,Clinton,Mukilteo,06:30,06:31,06:45,04/15/2024,
Issaquah,Mukilteo,Clinton,07:00,07:00,07:14,04/15/2024,
Issaquah,Clinton,Mukilteo,07:30,07:32,07:46,04/15/2024,
Issaquah,Mukilteo,Clinton,08:00,08:02,08:15,04/15/2024,
Issaquah,Clinton,Mukilteo,08:30,08:31,08:45,04/15/2024,
Issaquah,Mukilteo,Clinton,09:00,09:03,09:16,04/15/2024,
Issaquah,Clinton,Mukilteo,09:30,09:33,09:46,04/15/2024,
Issaquah,Mukilteo,Clinton,10:00,10:02,10:16,04/15/2024,
Issaquah,Clinton,Mukilteo,10:30,10:31,10:45,04/15/2024,
Issaquah,Mukilteo,Clinton,11:00,11:00,11:14,04/15/2024,
Issaquah,Clinton,Mukilteo,11:30,11:31,11:45,04/15/2024,
Issaquah,Mukilteo,Clinton,12:00,12:01,12:16,04/15/2024,
Issaquah,Clinton,Mukilteo,12:30,12:30,12:45,04/15/2024,
Issaquah,Mukilteo,Clinton,13:00,13:00,13:14,04/15/2024,
Issaquah,Clinton,Mukilteo,13:30,13:31,13:45,04/15/2024,
Issaquah,Mukilteo,Clinton,14:05,14:06,14:21,04/15/2024,
Issaquah,Clinton,Mukilteo,14:35,14:35,14:51,04/15/2024,
Issaquah,Mukilteo,Clinton,15:05,15:05,15:20,04/15/2024,
Issaquah,Clinton,Mukilteo,15:35,15:36,15:51,04/15/2024,
Issaquah,Mukilteo,Clinton,16:05,16:07,16:21,04/15/2024,
Issaquah,Clinton,Mukilteo,16:35,16:36,16:51,04/15/2024,
Issaquah,Mukilteo,Clinton,17:10,17:10,17:26,04/15/2024,
Issaquah,Clinton,Mukilteo,17:35,17:39,17:54,04/15/2024,
Issaquah,Mukilteo,Clinton,18:10,18:10,18:24,04/15/2024,
Issaquah,Clinton,Mukilteo,18:35,18:37,18:52,04/15/2024,
Issaquah,Mukilteo,Clinton,19:05,19:05,19:20,04/15/2024,
Issaquah,Clinton,Mukilteo,19:35,19:36,19:50,04/15/2024,
Issaquah,Mukilteo,Clinton,20:05,20:13,20:28,04/15/2024,
Issaquah,Clinton,Mukilteo,20:30,20:36,20:50,04/15/2024,
Issaquah,Mukilteo,Clinton,21:00,21:00,21:20,04/15/2024,
Issaquah,Clinton,Mukilteo,04:40,04:40,04:54,04/16/2024,
Issaquah,Mukilteo,Clinton,05:05,05:05,05:18,04/16/2024,
Issaquah,Clinton,Mukilteo,05:30,05:30,05:44,04/16/2024,
Issaquah,Mukilteo,Clinton,06:00,06:00,06:13,04/16/2024,
Issaquah,Clinton,Mukilteo,06:30,06:30,06:46,04/16/2024,
Issaquah,Mukilteo,Clinton,07:00,07:00,07:13,04/16/2024,
Issaquah,Clinton,Mukilteo,07:30,07:31,07:46,04/16/2024,
Issaquah,Mukilteo,Clinton,08:00,08:01,08:14,04/16/2024,
Issaquah,Clinton,Mukilteo,08:30,08:30,08:44,04/16/2024,
Issaquah,Mukilteo,Clinton,09:00,09:00,09:18,04/16/2024,
Issaquah,Clinton,Mukilteo,09:30,09:33,09:48,04/16/2024,
Issaquah,Mukilteo,Clinton,10:00,10:01,10:22,04/16/2024,
Issaquah,Clinton,Mukilteo,10:30,10:36,10:51,04/16/2024,
Issaquah,Mukilteo,Clinton,11:00,11:03,11:22,04/16/2024,
Issaquah,Clinton,Mukilteo,11:30,11:37,11:52,04/16/2024,
Issaquah,Mukilteo,Clinton,12:00,12:05,12:19,04/16/2024,
Issaquah,Clinton,Mukilteo,12:30,12:30,12:46,04/16/2024,
Issaquah,Mukilteo,Clinton,13:00,13:00,13:14,04/16/2024,
Issaquah,Clinton,Mukilteo,13:30,13:31,13:47,04/16/2024,
Issaquah,Mukilteo,Clinton,14:05,14:06,14:28,04/16/2024,
Issaquah,Clinton,Mukilteo,14:35,14:44,15:00,04/16/2024,
Issaquah,Mukilteo,Clinton,15:05,15:14,15:30,04/16/2024,
Issaquah,Clinton,Mukilteo,15:35,15:45,15:59,04/16/2024,
Issaquah,Mukilteo,Clinton,16:05,16:14,16:28,04/16/2024,
Issaquah,Clinton,Mukilteo,16:35,16:42,16:57,04/16/2024,
Issaquah,Mukilteo,Clinton,17:10,17:12,17:27,04/16/2024,
Issaquah,Clinton,Mukilteo,17:35,17:39,17:56,04/16/2024,
Issaquah,Mukilteo,Clinton,18:10,18:12,18:25,04/16/2024,
Issaquah,Clinton,Mukilteo,18:35,18:38,18:53,04/16/2024,
Issaquah,Mukilteo,Clinton,19:05,19:05,19:19,04/16/2024,
Issaquah,Clinton,Mukilteo,19:35,19:36,19:51,04/16/2024,
Issaquah,Mukilteo,Clinton,20:05,20:08,20:23,04/16/2024,
Issaquah,Clinton,Mukilteo,20:30,20:34,20:49,04/16/2024,
Issaquah,Mukilteo,Clinton,21:00,21:01,21:20,04/16/2024,
Issaquah,Clinton,Mukilteo,04:40,04:41,04:56,04/17/2024,
Issaquah,Mukilteo,Clinton,05:05,05:05,05:18,04/17/2024,
Issaquah,Clinton,Mukilteo,05:30,05:31,05:44,04/17/2024,
Issaquah,Mukilteo,Clinton,06:00,06:00,06:14,04/17/2024,
Issaquah,Clinton,Mukilteo,06:30,06:31,06:46,04/17/2024,
Issaquah,Mukilteo,Clinton,07:00,07:00,07:15,04/17/2024,
Issaquah,Clinton,Mukilteo,07:30,07:32,07:46,04/17/2024,
Issaquah,Mukilteo,Clinton,08:00,08:02,08:15,04/17/2024,
Issaquah,Clinton,Mukilteo,08:30,08:32,08:45,04/17/2024,
Issaquah,Mukilteo,Clinton,09:00,09:10,09:22,04/17/2024,
Issaquah,Clinton,Mukilteo,09:30,09:39,09:52,04/17/2024,
Issaquah,Mukilteo,Clinton,10:00,10:06,10:19,04/17/2024,
Issaquah,Clinton,Mukilteo,10:30,10:35,10:49,04/17/2024,
Issaquah,Mukilteo,Clinton,11:00,11:03,11:16,04/17/2024,
Issaquah,Clinton,Mukilteo,11:30,11:34,11:47,04/17/2024,
Issaquah,Mukilteo,Clinton,12:00,12:01,12:15,04/17/2024,
Issaquah,Clinton,Mukilteo,12:30,12:31,12:46,04/17/2024,
Issaquah,Mukilteo,Clinton,13:00,13:00,13:13,04/17/2024,
Issaquah,Clinton,Mukilteo,13:30,13:30,13:44,04/17/2024,
Issaquah,Mukilteo,Clinton,14:05,14:06,14:30,04/17/2024,
Issaquah,Clinton,Mukilteo,14:35,14:48,15:02,04/17/2024,
Issaquah,Mukilteo,Clinton,15:05,15:16,15:31,04/17/2024,
Issaquah,Clinton,Mukilteo,15:35,15:48,16:01,04/17/2024,
Issaquah,Mukilteo,Clinton,16:05,16:16,16:31,04/17/2024,
Issaquah,Clinton,Mukilteo,16:35,16:46,17:01,04/17/2024,
Issaquah,Mukilteo,Clinton,17:10,17:15,17:30,04/17/2024,
Issaquah,Clinton,Mukilteo,17:35,17:45,17:59,04/17/2024,
Issaquah,Mukilteo,Clinton,18:10,18:15,18:30,04/17/2024,
Issaquah,Clinton,Mukilteo,18:35,18:42,18:57,04/17/2024,
Issaquah,Mukilteo,Clinton,19:05,19:08,19:24,04/17/2024,
Issaquah,Clinton,Mukilteo,19:35,19:37,19:53,04/17/2024,
Issaquah,Mukilteo,Clinton,20:05,20:05,20:19,04/17/2024,
Issaquah,Clinton,Mukilteo,20:30,20:30,20:48,04/17/2024,
Issaquah,Mukilteo,Clinton,21:00,21:01,21:15,04/17/2024,
Issaquah,Clinton,Mukilteo,21:30,21:30,21:45,04/17/2024,
Issaquah,Mukilteo,Clinton,22:00,22:00,22:13,04/17/2024,
Issaquah,Clinton,Mukilteo,22:30,22:30,22:44,04/17/2024,
Issaquah,Mukilteo,Clinton,23:00,23:01,23:14,04/17/2024,
Issaquah,Clinton,Mukilteo,23:30,23:30,23:43,04/17/2024,
Issaquah,Mukilteo,Clinton,00:00,00:01,00:14,04/18/2024,
Issaquah,Clinton,Mukilteo,00:30,00:30,00:44,04/18/2024,
Issaquah,Mukilteo,Clinton,01:05,01:05,01:18,04/18/2024,
Issaquah,Clinton,Mukilteo,04:40,04:40,04:55,04/18/2024,
Issaquah,Mukilteo,Clinton,05:05,05:05,05:19,04/18/2024,
Issaquah,Clinton,Mukilteo,05:30,05:31,05:44,04/18/2024,
Issaquah,Mukilteo,Clinton,06:00,06:00,06:13,04/18/2024,
Issaquah,Clinton,Mukilteo,06:30,06:32,06:46,04/18/2024,
Issaquah,Mukilteo,Clinton,07:00,07:00,07:14,04/18/2024,
Issaquah,Clinton,Mukilteo,07:30,07:32,07:48,04/18/2024,
Issaquah,Mukilteo,Clinton,08:00,08:01,08:16,04/18/2024,
Issaquah,Clinton,Mukilteo,08:30,08:31,08:46,04/18/2024,
Issaquah,Mukilteo,Clinton,09:00,09:00,09:13,04/18/2024,
Issaquah,Clinton,Mukilteo,09:30,09:30,09:44,04/18/2024,
Issaquah,Mukilteo,Clinton,10:00,10:00,10:15,04/18/2024,
Issaquah,Clinton,Mukilteo,10:30,10:31,10:46,04/18/2024,
Issaquah,Mukilteo,Clinton,11:00,11:02,11:17,04/18/2024,
Issaquah,Clinton,Mukilteo,11:30,11:35,11:49,04/18/2024,
Issaquah,Mukilteo,Clinton,12:00,12:04,12:18,04/18/2024,
Issaquah,Clinton,Mukilteo,12:30,12:37,12:50,04/18/2024,
Issaquah,Mukilteo,Clinton,13:00,13:06,13:20,04/18/2024,
Issaquah,Clinton,Mukilteo,13:30,13:40,13:54,04/18/2024,
Issaquah,Mukilteo,Clinton,14:05,14:11,14:23,04/18/2024,
Issaquah,Clinton,Mukilteo,14:35,14:43,14:55,04/18/2024,
Issaquah,Mukilteo,Clinton,15:05,15:12,15:25,04/18/2024,
Issaquah,Clinton,Mukilteo,15:35,15:44,15:58,04/18/2024,
Issaquah,Mukilteo,Clinton,16:05,16:14,16:26,04/18/2024,
Issaquah,Clinton,Mukilteo,16:35,16:44,16:56,04/18/2024,
Issaquah,Mukilteo,Clinton,17:10,17:11,17:24,04/18/2024,
Issaquah,Clinton,Mukilteo,17:35,17:40,17:52,04/18/2024,
Issaquah,Mukilteo,Clinton,18:10,18:10,18:23,04/18/2024,
Issaquah,Clinton,Mukilteo,18:35,18:37,18:52,04/18/2024,
Issaquah,Mukilteo,Clinton,19:05,19:05,19:20,04/18/2024,
Issaquah,Clinton,Mukilteo,19:35,19:37,19:50,04/18/2024,
Issaquah,Mukilteo,Clinton,20:05,20:17,20:29,04/18/2024,
Issaquah,Clinton,Mukilteo,20:30,20:42,20:54,04/18/2024,
Issaquah,Mukilteo,Clinton,21:00,21:04,21:20,04/18/2024,
Issaquah,Clinton,Mukilteo,04:40,04:41,04:55,04/19/2024,
Issaquah,Mukilteo,Clinton,05:05,05:05,05:18,04/19/2024,
Issaquah,Clinton,Mukilteo,05:30,05:31,05:44,04/19/2024,
Issaquah,Mukilteo,Clinton,06:00,06:01,06:15,04/19/2024,
Issaquah,Clinton,Mukilteo,06:30,06:30,06:45,04/19/2024,
Issaquah,Mukilteo,Clinton,07:00,07:00,07:14,04/19/2024,
Issaquah,Clinton,Mukilteo,07:30,07:31,07:47,04/19/2024,
Issaquah,Mukilteo,Clinton,08:00,08:00,08:13,04/19/2024,
Issaquah,Clinton,Mukilteo,08:30,08:18,08:30,04/19/2024,
Issaquah,Mukilteo,Clinton,09:00,09:00,09:14,04/19/2024,
Issaquah,Clinton,Mukilteo,09:30,09:32,09:46,04/19/2024,
Issaquah,Mukilteo,Clinton,10:00,10:01,10:16,04/19/2024,
Issaquah,Clinton,Mukilteo,10:30,10:34,10:48,04/19/2024,
Issaquah,Mukilteo,Clinton,11:00,11:01,11:23,04/19/2024,
Issaquah,Clinton,Mukilteo,11:30,11:38,11:53,04/19/2024,
Issaquah,Mukilteo,Clinton,12:00,12:07,12:27,04/19/2024,
Issaquah,Clinton,Mukilteo,12:30,12:40,12:55,04/19/2024,
Issaquah,Mukilteo,Clinton,13:00,13:08,13:27,04/19/2024,
Issaquah,Clinton,Mukilteo,13:30,13:44,13:58,04/19/2024,
Issaquah,Mukilteo,Clinton,14:05,14:15,14:31,04/19/2024,
Issaquah,Clinton,Mukilteo,14:35,14:45,14:59,04/19/2024,
Issaquah,Mukilteo,Clinton,15:05,15:17,15:33,04/19/2024,
Issaquah,Clinton,Mukilteo,15:35,15:49,16:09,04/19/2024,
Issaquah,Mukilteo,Clinton,16:05,16:23,16:38,04/19/2024,
Issaquah,Clinton,Mukilteo,16:35,16:53,17:06,04/19/2024,
Issaquah,Mukilteo,Clinton,17:10,17:24,17:37,04/19/2024,
Issaquah,Clinton,Mukilteo,17:35,17:50,18:06,04/19/2024,
Issaquah,Mukilteo,Clinton,18:10,18:21,18:34,04/19/2024,
Issaquah,Clinton,Mukilteo,18:35,18:47,19:01,04/19/2024,
Issaquah,Mukilteo,Clinton,19:05,19:14,19:28,04/19/2024,
Issaquah,Clinton,Mukilteo,19:35,19:41,19:55,04/19/2024,
Issaquah,Mukilteo,Clinton,20:05,20:06,20:19,04/19/2024,
Issaquah,Clinton,Mukilteo,20:30,20:31,20:47,04/19/2024,
Issaquah,Mukilteo,Clinton,21:00,21:01,21:14,04/19/2024,
Issaquah,Clinton,Mukilteo,21:30,21:31,21:44,04/19/2024,
Issaquah,Mukilteo,Clinton,22:00,22:01,22:15,04/19/2024,
Issaquah,Clinton,Mukilteo,22:30,22:30,22:44,04/19/2024,
Issaquah,Mukilteo,Clinton,23:00,23:00,23:14,04/19/2024,
Issaquah,Clinton,Mukilteo,23:30,23:31,23:45,04/19/2024,
Issaquah,Mukilteo,Clinton,00:00,00:06,00:20,04/20/2024,
Issaquah,Clinton,Mukilteo,00:30,00:30,00:44,04/20/2024,
Issaquah,Mukilteo,Clinton,01:05,01:05,01:17,04/20/2024,
Issaquah,Clinton,Mukilteo,05:30,05:31,05:43,04/20/2024,
Issaquah,Mukilteo,Clinton,06:00,06:00,06:13,04/20/2024,
Issaquah,Clinton,Mukilteo,06:30,06:31,06:44,04/20/2024,
Issaquah,Mukilteo,Clinton,07:00,07:00,07:13,04/20/2024,
Issaquah,Clinton,Mukilteo,07:30,07:30,07:44,04/20/2024,
Issaquah,Mukilteo,Clinton,08:00,08:00,08:15,04/20/2024,
Issaquah,Clinton,Mukilteo,08:30,08:32,08:44,04/20/2024,
Issaquah,Mukilteo,Clinton,09:00,09:06,09:19,04/20/2024,
Issaquah,Clinton,Mukilteo,09:30,09:36,09:48,04/20/2024,
Issaquah,Mukilteo,Clinton,10:00,10:03,10:20,04/20/2024,
Issaquah,Clinton,Mukilteo,10:30,10:37,10:50,04/20/2024,
Issaquah,Mukilteo,Clinton,11:00,11:05,11:18,04/20/2024,
Issaquah,Clinton,Mukilteo,11:30,11:32,11:46,04/20/2024,
Issaquah,Mukilteo,Clinton,12:00,12:01,12:15,04/20/2024,
Issaquah,Clinton,Mukilteo,12:30,12:32,12:46,04/20/2024,
Issaquah,Mukilteo,Clinton,13:00,13:01,13:15,04/20/2024,
Issaquah,Clinton,Mukilteo,13:30,13:31,13:45,04/20/2024,
Issaquah,Mukilteo,Clinton,14:05,14:05,14:18,04/20/2024,
Issaquah,Clinton,Mukilteo,14:35,14:35,14:50,04/20/2024,
Issaquah,Mukilteo,Clinton,15:05,15:07,15:21,04/20/2024,
Issaquah,Clinton,Mukilteo,15:35,15:39,15:54,04/20/2024,
Issaquah,Mukilteo,Clinton,16:05,16:12,16:25,04/20/2024,
Issaquah,Clinton,Mukilteo,16:35,16:42,16:56,04/20/2024,
Issaquah,Mukilteo,Clinton,17:10,17:11,17:25,04/20/2024,
Issaquah,Clinton,Mukilteo,17:35,17:44,17:59,04/20/2024,
Issaquah,Mukilteo,Clinton,18:10,18:17,18:30,04/20/2024,
Issaquah,Clinton,Mukilteo,18:35,18:50,19:04,04/20/2024,
Issaquah,Mukilteo,Clinton,19:05,19:18,19:31,04/20/2024,
Issaquah,Clinton,Mukilteo,19:35,19:45,19:59,04/20/2024,
Issaquah,Mukilteo,Clinton,20:05,20:10,20:23,04/20/2024,
Issaquah,Clinton,Mukilteo,20:30,20:34,20:50,04/20/2024,
Issaquah,Mukilteo,Clinton,21:00,21:01,21:14,04/20/2024,
Issaquah,Clinton,Mukilteo,21:30,21:30,21:45,04/20/2024,
Issaquah,Mukilteo,Clinton,22:00,22:01,22:15,04/20/2024,
Issaquah,Clinton,Mukilteo,22:30,22:31,22:45,04/20/2024,
Issaquah,Mukilteo,Clinton,23:00,23:00,23:14,04/20/2024,
Issaquah,Clinton,Mukilteo,23:30,23:31,23:44,04/20/2024,
Issaquah,Mukilteo,Clinton,00:00,00:09,00:23,04/21/2024,
Issaquah,Clinton,Mukilteo,00:30,00:30,00:45,04/21/2024,
Issaquah,Mukilteo,Clinton,01:05,01:05,01:18,04/21/2024,
Issaquah,Clinton,Mukilteo,05:30,05:31,05:44,04/21/2024,
Issaquah,Mukilteo,Clinton,06:00,06:01,06:14,04/21/2024,
Issaquah,Clinton,Mukilteo,06:30,06:31,06:45,04/21/2024,
Issaquah,Mukilteo,Clinton,07:00,07:00,07:13,04/21/2024,
Issaquah,Clinton,Mukilteo,07:30,07:31,07:45,04/21/2024,
Issaquah,Mukilteo,Clinton,08:00,08:00,08:13,04/21/2024,
Issaquah,Clinton,Mukilteo,08:30,08:31,08:45,04/21/2024,
Issaquah,Mukilteo,Clinton,09:00,09:00,09:14,04/21/2024,
Issaquah,Clinton,Mukilteo,09:30,09:30,09:44,04/21/2024,
Issaquah,Mukilteo,Clinton,10:00,10:00,10:14,04/21/2024,
Issaquah,Clinton,Mukilteo,10:30,10:31,10:45,04/21/2024,
Issaquah,Mukilteo,Clinton,11:00,11:02,11:15,04/21/2024,
Issaquah,Clinton,Mukilteo,11:30,11:34,11:47,04/21/2024,
Issaquah,Mukilteo,Clinton,12:00,12:02,12:16,04/21/2024,
Issaquah,Clinton,Mukilteo,12:30,12:33,12:47,04/21/2024,
Issaquah,Mukilteo,Clinton,13:00,13:00,13:14,04/21/2024,
Issaquah,Clinton,Mukilteo,13:30,13:31,13:44,04/21/2024,
Issaquah,Mukilteo,Clinton,14:05,14:06,14:19,04/21/2024,
Issaquah,Clinton,Mukilteo,14:35,14:36,14:50,04/21/2024,
Issaquah,Mukilteo,Clinton,15:05,15:05,15:19,04/21/2024,
Issaquah,Clinton,Mukilteo,15:35,15:37,15:50,04/21/2024,
